% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-3.8155,0,0,0.69846,0,-1.1447,0.37896,5.4787
1.5868e-14,-4.5329,0,0,0.48324,0,-1.3599,0.26219,6.5088
1.5868e-14,-2.5606,0,0,1.0749,0,-0.76819,0.58321,3.6768
-1.5868e-14,-2.9578,0,0,0.95577,0,-0.88734,0.51856,4.2471
-1.5868e-14,-3.0795,0,0,0.91926,0,-0.92386,0.49875,4.4219
-1.5868e-14,-2.709,0,0,1.0304,0,-0.8127,0.55906,3.8898
1.5868e-14,-3.6695,0,0,0.74227,0,-1.1009,0.40272,5.269
0,-3.282,0,0,0.85853,0,-0.98459,0.4658,4.7125
-1.5868e-14,-2.9093,0,0,0.97033,0,-0.87278,0.52646,4.1774
0,-3.6436,0,0,0.75005,0,-1.0931,0.40695,5.2318
1.5868e-14,-3.6308,0,0,0.75386,0,-1.0893,0.40902,5.2135
0,-3.0491,0,0,0.92837,0,-0.91474,0.5037,4.3782
0,-3.5818,0,0,0.76857,0,-1.0745,0.417,5.1431
1.5868e-14,-2.8243,0,0,0.99582,0,-0.8473,0.54029,4.0554
1.5868e-14,-3.3131,0,0,0.8492,0,-0.99392,0.46074,4.7572
1.5868e-14,-3.1849,0,0,0.88764,0,-0.95548,0.4816,4.5732
0,-2.7611,0,0,1.0148,0,-0.82834,0.55057,3.9647
-1.5868e-14,-2.8985,0,0,0.97356,0,-0.86955,0.52822,4.1619
0,-3.9767,0,0,0.6501,0,-1.193,0.35272,5.7101
0,-2.8773,0,0,0.97992,0,-0.8632,0.53166,4.1315
