% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-0.062212,0,0,0.020749,0,-0.018663,0.52646,0.089329
0,-0.077913,0,0,0.016039,0,-0.023374,0.40695,0.11188
1.5868e-14,-0.077642,0,0,0.01612,0,-0.023292,0.40902,0.11148
0,-0.065203,0,0,0.019852,0,-0.019561,0.5037,0.093624
0,-0.076593,0,0,0.016435,0,-0.022978,0.417,0.10998
1.5868e-14,-0.060395,0,0,0.021294,0,-0.018119,0.54029,0.086721
1.5868e-14,-0.070846,0,0,0.018159,0,-0.021254,0.46074,0.10173
1.5868e-14,-0.068106,0,0,0.018981,0,-0.020432,0.4816,0.097793
0,-0.059044,0,0,0.0217,0,-0.017713,0.55057,0.084781
-1.5868e-14,-0.061981,0,0,0.020819,0,-0.018594,0.52822,0.088998
