% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-4.6058,0,0,1.2449,0,-1.3817,0.47395,6.6134
0,-4.6232,0,0,1.2397,0,-1.387,0.47196,6.6384
0,-4.6959,0,0,1.2179,0,-1.4088,0.46366,6.7427
-1.5868e-14,-4.9039,0,0,1.1554,0,-1.4712,0.4399,7.0414
1.5868e-14,-4.4867,0,0,1.2806,0,-1.346,0.48754,6.4425
1.5868e-14,-4.0495,0,0,1.4118,0,-1.2148,0.53749,5.8146
-1.5868e-14,-4.8567,0,0,1.1696,0,-1.457,0.44529,6.9736
0,-5.4375,0,0,0.99537,0,-1.6312,0.37896,7.8076
1.5868e-14,-6.4598,0,0,0.68867,0,-1.9379,0.26219,9.2756
1.5868e-14,-3.6492,0,0,1.5319,0,-1.0947,0.58321,5.2398
-1.5868e-14,-4.2152,0,0,1.3621,0,-1.2645,0.51856,6.0525
-1.5868e-14,-4.3886,0,0,1.31,0,-1.3166,0.49875,6.3016
-1.5868e-14,-3.8606,0,0,1.4684,0,-1.1582,0.55906,5.5433
1.5868e-14,-5.2294,0,0,1.0578,0,-1.5688,0.40272,7.5088
0,-4.6771,0,0,1.2235,0,-1.4031,0.4658,6.7158
-1.5868e-14,-4.146,0,0,1.3828,0,-1.2438,0.52646,5.9532
0,-5.1924,0,0,1.0689,0,-1.5577,0.40695,7.4557
1.5868e-14,-5.1743,0,0,1.0743,0,-1.5523,0.40902,7.4297
0,-4.3453,0,0,1.323,0,-1.3036,0.5037,6.2394
0,-5.1044,0,0,1.0953,0,-1.5313,0.417,7.3294
1.5868e-14,-4.0249,0,0,1.4191,0,-1.2075,0.54029,5.7794
1.5868e-14,-4.7214,0,0,1.2102,0,-1.4164,0.46074,6.7794
1.5868e-14,-4.5388,0,0,1.265,0,-1.3616,0.4816,6.5172
0,-3.9349,0,0,1.4461,0,-1.1805,0.55057,5.6501
-1.5868e-14,-4.1306,0,0,1.3874,0,-1.2392,0.52822,5.9312
0,-5.6672,0,0,0.92646,0,-1.7002,0.35272,8.1374
0,-4.1005,0,0,1.3965,0,-1.2301,0.53166,5.8878
1.5868e-14,-3.8006,0,0,1.4864,0,-1.1402,0.56591,5.4572
