% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-4.9133,0,0,1.3767,0,-1.474,0.48293,7.0549
0,-5.2039,0,0,1.2895,0,-1.5612,0.45235,7.4722
1.5868e-14,-5.2226,0,0,1.2839,0,-1.5668,0.45038,7.4991
0,-4.7094,0,0,1.4378,0,-1.4128,0.50439,6.7621
0,-4.2573,0,0,1.5734,0,-1.2772,0.55196,6.1131
-1.5868e-14,-4.7465,0,0,1.4267,0,-1.424,0.50048,6.8155
0,-5.1352,0,0,1.3101,0,-1.5406,0.45957,7.3736
1.5868e-14,-4.1917,0,0,1.5931,0,-1.2575,0.55887,6.0188
0,-4.1109,0,0,1.6174,0,-1.2333,0.56737,5.9028
0,-5.3203,0,0,1.2545,0,-1.5961,0.44009,7.6394
1.5868e-14,-4.7202,0,0,1.4346,0,-1.416,0.50325,6.7776
1.5868e-14,-4.3069,0,0,1.5586,0,-1.2921,0.54675,6.1842
1.5868e-14,-4.6419,0,0,1.4581,0,-1.3926,0.51149,6.6653
1.5868e-14,-4.6573,0,0,1.4535,0,-1.3972,0.50987,6.6874
0,-4.5719,0,0,1.4791,0,-1.3716,0.51886,6.5647
-1.5868e-14,-4.554,0,0,1.4845,0,-1.3662,0.52074,6.539
0,-4.312,0,0,1.5571,0,-1.2936,0.54621,6.1915
0,-3.9895,0,0,1.6538,0,-1.1969,0.58014,5.7285
-1.5868e-14,-8.5992,0,0,0.2709,0,-2.5798,0.095029,12.347
-1.5868e-14,-4.7908,0,0,1.4134,0,-1.4372,0.49582,6.8791
-1.5868e-14,-5.1429,0,0,1.3078,0,-1.5429,0.45876,7.3847
0,-5.1028,0,0,1.3198,0,-1.5308,0.46298,7.3271
0,-4.8945,0,0,1.3823,0,-1.4684,0.48491,7.028
1.5868e-14,-5.2164,0,0,1.2857,0,-1.5649,0.45103,7.4902
-1.5868e-14,-4.7805,0,0,1.4165,0,-1.4342,0.4969,6.8643
0,-4.3809,0,0,1.5364,0,-1.3143,0.53896,6.2905
3.1736e-14,-5.2087,0,1.4827e-14,1.288,0,-1.5626,0.45184,7.4792
0,-4.5252,0,0,1.4931,0,-1.3576,0.52377,6.4977
-1.5868e-14,-5.2086,0,0,1.2881,0,-1.5626,0.45185,7.479
1.5868e-14,-4.8205,0,0,1.4045,0,-1.4461,0.4927,6.9217
1.5868e-14,-4.7156,0,0,1.436,0,-1.4147,0.50373,6.7711
0,-6.0828,0,0,1.0258,0,-1.8248,0.35986,8.7342
1.5868e-14,-4.2779,0,0,1.5673,0,-1.2834,0.5498,6.1426
0,-4.155,0,0,1.6042,0,-1.2465,0.56273,5.9661
0,-4.5513,0,0,1.4853,0,-1.3654,0.52103,6.5351
1.5868e-14,-4.9206,0,0,1.3745,0,-1.4762,0.48216,7.0655
1.5868e-14,-3.9358,0,0,1.6699,0,-1.1807,0.5858,5.6514
-1.5868e-14,-5.0999,0,0,1.3207,0,-1.53,0.46329,7.3229
0,-4.5003,0,0,1.5005,0,-1.3501,0.52639,6.462
