% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-3.3807,0,0,0.68407,0,-1.0142,0.4028,4.8543
-1.5868e-14,-2.8221,0,0,0.85163,0,-0.84664,0.50147,4.0522
0,-2.908,0,0,0.82587,0,-0.8724,0.4863,4.1756
-1.5868e-14,-2.4137,0,0,0.97416,0,-0.7241,0.57362,3.4658
1.5868e-14,-2.9586,0,0,0.81068,0,-0.88759,0.47736,4.2482
0,-2.9271,0,0,0.82015,0,-0.87812,0.48293,4.2029
0,-3.1002,0,0,0.76821,0,-0.93006,0.45235,4.4515
1.5868e-14,-3.1113,0,0,0.76486,0,-0.9334,0.45038,4.4675
0,-2.8056,0,0,0.85659,0,-0.84168,0.50439,4.0285
0,-2.5363,0,0,0.93738,0,-0.76089,0.55196,3.6418
-1.5868e-14,-2.8277,0,0,0.84995,0,-0.84832,0.50048,4.0603
0,-3.0593,0,0,0.78048,0,-0.91779,0.45957,4.3928
1.5868e-14,-2.4972,0,0,0.94911,0,-0.74916,0.55887,3.5857
0,-2.4491,0,0,0.96354,0,-0.73472,0.56737,3.5166
0,-3.1696,0,0,0.74739,0,-0.95087,0.44009,4.5512
1.5868e-14,-2.812,0,0,0.85466,0,-0.8436,0.50325,4.0377
1.5868e-14,-2.5658,0,0,0.92852,0,-0.76975,0.54675,3.6842
1.5868e-14,-2.7654,0,0,0.86864,0,-0.82962,0.51149,3.9708
1.5868e-14,-2.7746,0,0,0.86589,0,-0.83237,0.50987,3.984
0,-2.7237,0,0,0.88116,0,-0.8171,0.51886,3.9109
-1.5868e-14,-2.713,0,0,0.88436,0,-0.8139,0.52074,3.8956
0,-2.5689,0,0,0.92761,0,-0.77066,0.54621,3.6886
0,-2.3768,0,0,0.98524,0,-0.71303,0.58014,3.4127
-1.5868e-14,-5.1229,0,0,0.16139,0,-1.5369,0.095029,7.356
-1.5868e-14,-2.8541,0,0,0.84203,0,-0.85623,0.49582,4.0982
-1.5868e-14,-3.0639,0,0,0.7791,0,-0.91917,0.45876,4.3994
0,-3.04,0,0,0.78627,0,-0.912,0.46298,4.3651
0,-2.9159,0,0,0.8235,0,-0.87477,0.48491,4.1869
1.5868e-14,-3.1077,0,0,0.76597,0,-0.9323,0.45103,4.4622
-1.5868e-14,-2.848,0,0,0.84387,0,-0.8544,0.4969,4.0894
0,-2.6099,0,0,0.91529,0,-0.78297,0.53896,3.7475
3.1736e-14,-3.1031,0,1.4827e-14,0.76734,0,-0.93093,0.45184,4.4557
0,-2.6959,0,0,0.8895,0,-0.80876,0.52377,3.871
-1.5868e-14,-3.103,0,0,0.76736,0,-0.93091,0.45185,4.4556
1.5868e-14,-2.8718,0,0,0.83673,0,-0.86153,0.4927,4.1236
1.5868e-14,-2.8093,0,0,0.85547,0,-0.84279,0.50373,4.0339
0,-3.6238,0,0,0.61113,0,-1.0871,0.35986,5.2034
1.5868e-14,-2.5485,0,0,0.9337,0,-0.76456,0.5498,3.6594
0,-2.4753,0,0,0.95567,0,-0.74259,0.56273,3.5543
0,-2.7114,0,0,0.88485,0,-0.81342,0.52103,3.8933
1.5868e-14,-2.9315,0,0,0.81883,0,-0.87944,0.48216,4.2092
1.5868e-14,-2.3447,0,0,0.99484,0,-0.70342,0.5858,3.3668
-1.5868e-14,-3.0382,0,0,0.78679,0,-0.91147,0.46329,4.3626
0,-2.6811,0,0,0.89394,0,-0.80432,0.52639,3.8497
0,-3.0844,0,0,0.77295,0,-0.92532,0.45514,4.4288
-1.5868e-14,-2.8535,0,0,0.84222,0,-0.85605,0.49593,4.0973
0,-2.7664,0,0,0.86834,0,-0.82992,0.51131,3.9722
-1.5868e-14,-2.3781,0,0,0.98484,0,-0.71342,0.57991,3.4147
1.5868e-14,-2.4687,0,0,0.95765,0,-0.74061,0.5639,3.5448
0,-2.6978,0,0,0.88892,0,-0.80934,0.52343,3.8738
-1.5868e-14,-2.5343,0,0,0.93797,0,-0.7603,0.55231,3.639
0,-3.2432,0,0,0.7253,0,-0.97296,0.42709,4.6569
1.5868e-14,-2.8434,0,0,0.84524,0,-0.85303,0.49771,4.0828
-1.5868e-14,-2.5946,0,0,0.91988,0,-0.77838,0.54166,3.7256
1.5868e-14,-3.283,0,0,0.71338,0,-0.98489,0.42006,4.714
0,-3.2399,0,0,0.72628,0,-0.97198,0.42766,4.6522
0,-2.7852,0,0,0.8627,0,-0.83556,0.50799,3.9993
0,-3.0542,0,0,0.78202,0,-0.91625,0.46048,4.3854
-1.5868e-14,-3.8622,0,0,0.5396,0,-1.1587,0.31774,5.5457
0,-3.0232,0,0,0.79129,0,-0.90697,0.46594,4.341
-1.5868e-14,-2.6237,0,0,0.91116,0,-0.78711,0.53652,3.7673
0,-2.3982,0,0,0.97881,0,-0.71946,0.57636,3.4435
0,-2.9779,0,0,0.80489,0,-0.89338,0.47395,4.276
0,-2.9892,0,0,0.80151,0,-0.89675,0.47196,4.2921
0,-3.0362,0,0,0.78742,0,-0.91085,0.46366,4.3596
-1.5868e-14,-3.1707,0,0,0.74707,0,-0.9512,0.4399,4.5527
1.5868e-14,-2.901,0,0,0.82798,0,-0.87029,0.48754,4.1654
1.5868e-14,-2.6182,0,0,0.9128,0,-0.78547,0.53749,3.7595
-1.5868e-14,-3.1401,0,0,0.75623,0,-0.94204,0.44529,4.5089
0,-3.5157,0,0,0.64357,0,-1.0547,0.37896,5.0481
1.5868e-14,-4.1767,0,0,0.44526,0,-1.253,0.26219,5.9972
1.5868e-14,-2.3594,0,0,0.99044,0,-0.70782,0.58321,3.3878
-1.5868e-14,-2.7254,0,0,0.88066,0,-0.81761,0.51856,3.9133
-1.5868e-14,-2.8375,0,0,0.84701,0,-0.85125,0.49875,4.0743
-1.5868e-14,-2.4961,0,0,0.94944,0,-0.74883,0.55906,3.5841
1.5868e-14,-3.3811,0,0,0.68393,0,-1.0143,0.40272,4.8549
0,-3.024,0,0,0.79105,0,-0.90721,0.4658,4.3422
-1.5868e-14,-2.6806,0,0,0.89407,0,-0.80419,0.52646,3.8491
0,-3.3572,0,0,0.6911,0,-1.0072,0.40695,4.8206
1.5868e-14,-3.3455,0,0,0.69462,0,-1.0036,0.40902,4.8038
0,-2.8095,0,0,0.85541,0,-0.84285,0.5037,4.0341
0,-3.3003,0,0,0.70817,0,-0.99009,0.417,4.7389
1.5868e-14,-2.6024,0,0,0.91756,0,-0.78071,0.54029,3.7367
1.5868e-14,-3.0527,0,0,0.78246,0,-0.91581,0.46074,4.3833
1.5868e-14,-2.9346,0,0,0.81788,0,-0.88039,0.4816,4.2138
0,-2.5441,0,0,0.93502,0,-0.76324,0.55057,3.6531
-1.5868e-14,-2.6707,0,0,0.89705,0,-0.80121,0.52822,3.8348
0,-3.6642,0,0,0.59901,0,-1.0993,0.35272,5.2614
0,-2.6512,0,0,0.9029,0,-0.79536,0.53166,3.8068
