% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.13985,-1.5706e-14,0,0.055073,0,0,-0.041956,0.56759,16889
-0.096251,-1.5706e-14,0,0.068153,0,0,-0.028875,0.70241,11624
-0.10263,-1.5706e-14,0,0.066241,0,0,-0.030788,0.68269,12394
-0.14027,0,0,0.054948,0,0,-0.042081,0.5663,16939
-0.17598,-1.5706e-14,0,0.044234,0,0,-0.052794,0.45589,21252
-0.093254,-1.5706e-14,0,0.069052,0,0,-0.027976,0.71167,11262
-0.094176,-1.5706e-14,0,0.068776,0,0,-0.028253,0.70882,11373
-0.097302,-3.1412e-14,0,0.067838,0,0,-0.029191,0.69915,11751
-0.1751,1.5706e-14,0,0.044498,1.1869e-14,0,-0.05253,0.45861,21146
-0.095859,-3.1412e-14,0,0.068271,0,0,-0.028758,0.70362,11576
-0.16552,0,0,0.047372,0,0,-0.049657,0.48822,19989
-0.14443,0,0,0.053698,0,0,-0.04333,0.55343,17442
-0.10988,-3.1412e-14,0,0.064063,0,0,-0.032965,0.66025,13270
-0.11197,-1.5706e-14,0,0.063437,0,0,-0.033592,0.65379,13522
-0.12585,0,0,0.059273,0,0,-0.037756,0.61088,15198
-0.11776,0,0,0.0617,0,0,-0.035329,0.63589,14222
-0.089167,0,0,0.070278,0,0,-0.02675,0.72431,10768
-0.090256,-1.5706e-14,0,0.069952,0,0,-0.027077,0.72094,10900
-0.16925,-3.1412e-14,0,0.046252,0,0,-0.050776,0.47669,20440
-0.113,-1.5706e-14,0,0.063128,0,0,-0.0339,0.65062,13646
-0.094477,-1.5706e-14,0,0.068686,0,0,-0.028343,0.70789,11409
-0.088137,-1.5706e-14,0,0.070588,0,0,-0.026441,0.72749,10644
-0.11866,-3.1412e-14,0,0.061431,0,0,-0.035598,0.63312,14330
-0.093084,1.5706e-14,0,0.069103,1.1869e-14,0,-0.027925,0.7122,11241
-0.08896,-3.1412e-14,0,0.070341,0,0,-0.026688,0.72495,10743
-0.11661,-1.5706e-14,0,0.062045,0,0,-0.034984,0.63945,14083
-0.13266,0,0,0.057232,0,0,-0.039797,0.58985,16020
-0.14385,-3.1412e-14,0,0.053875,0,0,-0.043154,0.55525,17371
-0.092056,-1.5706e-14,0,0.069412,0,0,-0.027617,0.71538,11117
-0.12419,-3.1412e-14,0,0.059773,0,0,-0.037256,0.61603,14997
-0.10292,-1.5706e-14,0,0.066151,0,0,-0.030877,0.68177,12430
-0.12282,-4.7118e-14,0,0.060184,0,0,-0.036845,0.62027,14832
-0.088512,-1.5706e-14,0,0.070475,0,0,-0.026553,0.72633,10689
-0.13543,-3.1412e-14,0,0.0564,0,0,-0.040629,0.58127,16355
-0.12564,-3.1412e-14,0,0.059336,0,0,-0.037693,0.61153,15173
-0.084219,0,0,0.071763,0,0,-0.025266,0.73961,10171
-0.089086,1.5706e-14,0,0.070303,1.1869e-14,0,-0.026726,0.72456,10758
-0.10182,-1.5706e-14,0,0.066481,0,0,-0.030547,0.68517,12297
-0.10697,-1.5706e-14,0,0.064937,0,0,-0.032092,0.66925,12918
-0.11008,-4.7118e-14,0,0.064004,0,0,-0.033024,0.65964,13294
-0.097145,0,0,0.067885,0,0,-0.029144,0.69964,11732
-0.089164,-1.5706e-14,0,0.070279,0,0,-0.026749,0.72432,10768
-0.15051,0,0,0.051877,0,0,-0.045152,0.53466,18176
-0.11223,0,0,0.063361,0,0,-0.033668,0.65301,13553
-0.11588,0,0,0.062264,0,0,-0.034764,0.64171,13994
-0.084587,-3.1412e-14,0,0.071652,0,0,-0.025376,0.73847,10215
-0.14841,-1.5706e-14,0,0.052506,0,0,-0.044522,0.54114,17922
-0.097646,0,0,0.067735,0,0,-0.029294,0.69809,11792
-0.07757,0,0,0.073758,0,0,-0.023271,0.76016,9367.7
-0.10955,-1.5706e-14,0,0.064164,0,0,-0.032865,0.66129,13230
-0.097699,-1.5706e-14,0,0.067719,0,0,-0.02931,0.69793,11799
-0.10731,-3.1412e-14,0,0.064835,0,0,-0.032193,0.66821,12959
-0.12883,0,0,0.058378,0,0,-0.03865,0.60166,15558
-0.13128,-3.1412e-14,0,0.057643,0,0,-0.039385,0.59409,15854
-0.11103,-1.5706e-14,0,0.063718,0,0,-0.03331,0.6567,13409
-0.11091,-1.5706e-14,0,0.063756,0,0,-0.033272,0.65709,13394
-0.116,-1.5706e-14,0,0.062228,0,0,-0.0348,0.64134,14009
