% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-965.22,1.5706e-14,0,616.81,1.1869e-14,0,-289.57,0.68052,1.1656e+08
-1171,-1.5706e-14,0,555.09,0,0,-351.29,0.61243,1.4141e+08
-1090,-3.1412e-14,0,579.39,0,0,-326.99,0.63923,1.3163e+08
-1473.9,0,0,464.22,0,0,-442.16,0.51217,1.7799e+08
-1317.7,0,0,511.05,0,0,-395.32,0.56384,1.5914e+08
-1625.6,0,0,418.69,0,0,-487.69,0.46194,1.9632e+08
-1275.5,-3.1412e-14,0,523.72,0,0,-382.66,0.57782,1.5404e+08
-1006.6,-3.1412e-14,0,604.4,0,0,-301.98,0.66683,1.2156e+08
-925.56,0,0,628.71,0,0,-277.67,0.69365,1.1177e+08
-771.92,0,0,674.8,0,0,-231.58,0.7445,9.322e+07
-830.19,-1.5706e-14,0,657.32,0,0,-249.06,0.72522,1.0026e+08
-1467.8,-3.1412e-14,0,466.03,0,0,-440.34,0.51417,1.7726e+08
-1250.3,-3.1412e-14,0,531.29,0,0,-375.08,0.58617,1.5099e+08
-894.62,-1.5706e-14,0,637.99,0,0,-268.39,0.70389,1.0804e+08
-824.49,0,0,659.03,0,0,-247.35,0.7271,9.9569e+07
-1216.8,-3.1412e-14,0,541.34,0,0,-365.04,0.59726,1.4694e+08
-1098.1,-1.5706e-14,0,576.96,0,0,-329.42,0.63655,1.3261e+08
-1018.7,-1.5706e-14,0,600.76,0,0,-305.61,0.66282,1.2302e+08
-944.34,0,0,623.07,0,0,-283.3,0.68743,1.1404e+08
-807.24,0,0,664.2,0,0,-242.17,0.73281,9.7485e+07
-1085.2,-3.1412e-14,0,580.83,0,0,-325.55,0.64083,1.3105e+08
-1039.7,-3.1412e-14,0,594.47,0,0,-311.91,0.65587,1.2556e+08
-740.33,1.5706e-14,0,684.28,1.1869e-14,0,-222.1,0.75496,8.9405e+07
-1540.6,-1.5706e-14,0,444.19,0,0,-462.18,0.49008,1.8605e+08
-873.38,1.5706e-14,0,644.36,1.1869e-14,0,-262.01,0.71092,1.0547e+08
-693.17,0,0,698.42,0,0,-207.95,0.77057,8.371e+07
-985.67,-1.5706e-14,0,610.68,0,0,-295.7,0.67375,1.1903e+08
-897.06,-3.1412e-14,0,637.26,0,0,-269.12,0.70308,1.0833e+08
-1080.1,0,0,582.34,0,0,-324.04,0.64249,1.3044e+08
-1037.7,-1.5706e-14,0,595.06,0,0,-311.32,0.65653,1.2532e+08
-778.87,-1.5706e-14,0,672.71,0,0,-233.66,0.7422,9.4059e+07
-793.26,0,0,668.4,0,0,-237.98,0.73744,9.5797e+07
-1203.6,-1.5706e-14,0,545.3,0,0,-361.07,0.60163,1.4535e+08
-1200.3,-1.5706e-14,0,546.28,0,0,-360.09,0.60271,1.4495e+08
-833.52,0,0,656.32,0,0,-250.06,0.72411,1.0066e+08
-939.49,-3.1412e-14,0,624.53,0,0,-281.85,0.68904,1.1346e+08
-1306.4,-1.5706e-14,0,514.45,0,0,-391.92,0.56759,1.5777e+08
-899.11,-1.5706e-14,0,636.64,0,0,-269.73,0.70241,1.0858e+08
-958.67,-1.5706e-14,0,618.77,0,0,-287.6,0.68269,1.1577e+08
-1310.3,0,0,513.28,0,0,-393.09,0.5663,1.5824e+08
