Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
14,United States,corn,0.0748768472906405,-0.0605004926108375,3678040650.3171,150003307.387902,4006667289.44,-328626639.122894,-3828043957.70501,-0.00695316896767308,-0.117340675615521,32623333193.0693,32623333193.0693,361091140
14,Argentina,soybean,0.0354609929078013,-0.0286524822695036,562275441.094007,11645246.3563829,656791894.499997,-94516453.4059906,-573920687.45039,-0.00685267819717797,-0.0564839997988027,10160765694.6163,10160765694.6163,53397715
14,Brazil,soybean,0.0348432055749131,-0.0281533101045295,1251220174.5026,25907235.4146343,1487075312.8,-235855138.297398,-1277127409.91723,-0.00764353532816661,-0.0555140113392175,23005496794.5545,23005496794.5545,86760520
14,China,soybean,0.0302066772655008,-0.0244069952305246,309331551.470754,6066598.57201908,401672684.399999,-92341132.929245,-315398150.042773,-0.0112720989890557,-0.0482182890448664,6541048143.56436,6541048143.56436,12154000
14,United States,soybean,0.0687376074025118,-0.0555399867812292,2508144198.85561,141729238.781336,4123775736.08,-1615631537.2244,-2649873437.63693,-0.0629275538002677,-0.1079952834308,24536936738.8614,24536936738.8614,106877870
15,Argentina,corn,0.00464190981432347,-0.00375066312997364,21875525.7711013,76978.1231339504,33166574.1960004,-11291048.4248991,-21952503.8942361,-0.00366621844618981,-0.00748725878603246,2931981452.9703,2931981452.9703,33087165
15,Brazil,corn,0.005700325732899,-0.00460586319218242,84158574.8224915,296274.271208228,103949944.298201,-19791369.4757099,-84454849.0936985,-0.00168702894608171,-0.00919051240861955,9189351511.5099,9189351511.5099,79881614
15,China,corn,0.03091684434968,-0.0249808102345417,2866673917.47248,42719796.4151225,2763528899.13001,103145018.342468,-2909393713.88762,0.00115763229490317,-0.0493375795891091,58969121268.5643,58969121268.5643,215646300
15,Mexico,corn,0.00680933852140074,-0.00550194552529178,36914451.0587656,130013.288229181,38186760.0855991,-1272309.02683353,-37044464.3469949,-0.000262052211492143,-0.0109736196460204,3375774406.43564,3375774406.43564,23273257
15,United States,corn,0.0827586206896553,-0.0668689655172413,4033858165.01838,183245037.556966,4428421740.96,-394563575.94162,-4217103202.57534,-0.00834828004002875,-0.129266472485137,32623333193.0693,32623333193.0693,361091140
15,Argentina,soybean,0.0221631205673756,-0.0179078014184397,356106574.916206,4548924.35796204,410494934.0625,-54388359.1462936,-360655499.27417,-0.00394329145319442,-0.0354949134852369,10160765694.6163,10160765694.6163,53397715
15,Brazil,soybean,0.0217770034843207,-0.0175958188153308,792358295.680324,10120013.8338415,929422070.5,-137063774.819675,-802478309.514164,-0.004441929112119,-0.0348820247908802,23005496794.5545,23005496794.5545,86760520
15,China,soybean,0.0524642289348172,-0.0423910969793321,524509489.897734,18300625.609221,697642030.799999,-173132540.902265,-542810115.506954,-0.0211343209398613,-0.0829851888555532,6541048143.56436,6541048143.56436,12154000
15,United States,soybean,0.0898876404494381,-0.0726292134831461,3192399042.24751,242365384.661573,5392629808.72,-2200230766.47249,-3434764426.90908,-0.0856972253513095,-0.139983424315112,24536936738.8614,24536936738.8614,106877870
